Wavelength	n	k
3.59195	1.40536	0.00024
3.59712	1.40521	0.00024
3.60231	1.40505	0.00024
3.6075	1.4049	0.00025
3.61272	1.40475	0.00025
3.61795	1.4046	0.00025
3.62319	1.40444	0.00025
3.62845	1.40429	0.00025
3.63372	1.40413	0.00025
3.63901	1.40397	0.00025
3.64431	1.40381	0.00025
3.64964	1.40366	0.00026
3.65497	1.4035	0.00026
3.66032	1.40334	0.00026
3.66569	1.40317	0.00026
3.67107	1.40301	0.00026
3.67647	1.40285	0.00026
3.68189	1.40269	0.00026
3.68732	1.40252	0.00026
3.69276	1.40235	0.00027
3.69822	1.40219	0.00027
3.7037	1.40202	0.00027
3.7092	1.40185	0.00027
3.71471	1.40168	0.00027
3.72024	1.40151	0.00027
3.72578	1.40134	0.00027
3.73134	1.40117	0.00027
3.73692	1.401	0.00028
3.74251	1.40082	0.00028
3.74813	1.40065	0.00028
3.75375	1.40047	0.00028
3.7594	1.40029	0.00028
3.76506	1.40012	0.00028
3.77074	1.39994	0.00028
3.77644	1.39976	0.00029
3.78215	1.39958	0.00029
3.78788	1.39939	0.00029
3.79363	1.39921	0.00029
3.79939	1.39903	0.00029
3.80518	1.39884	0.00029
3.81098	1.39865	0.00029
3.81679	1.39847	0.0003
3.82263	1.39828	0.0003
3.82848	1.39809	0.0003
3.83436	1.3979	0.0003
3.84025	1.39771	0.0003
3.84615	1.39751	0.0003
3.85208	1.39732	0.00031
3.85802	1.39713	0.00031
3.86399	1.39693	0.00031
3.86997	1.39673	0.00031
3.87597	1.39653	0.00031
3.88199	1.39633	0.00031
3.88802	1.39613	0.00031
3.89408	1.39593	0.00032
3.90016	1.39573	0.00032
3.90625	1.39552	0.00032
3.91236	1.39532	0.00032
3.9185	1.39511	0.00032
3.92465	1.3949	0.00032
3.93082	1.39469	0.00033
3.93701	1.39448	0.00033
3.94322	1.39427	0.00033
3.94945	1.39406	0.00033
3.9557	1.39384	0.00033
3.96197	1.39363	0.00034
3.96825	1.39341	0.00034
3.97456	1.39319	0.00034
3.98089	1.39297	0.00034
3.98724	1.39275	0.00034
3.99361	1.39253	0.00034
4	1.39231	0.00035
4.00641	1.39208	0.00035
4.01284	1.39186	0.00035
4.01929	1.39163	0.00035
4.02576	1.3914	0.00035
4.03226	1.39117	0.00036
4.03877	1.39094	0.00036
4.04531	1.3907	0.00036
4.05186	1.39047	0.00036
4.05844	1.39023	0.00036
4.06504	1.38999	0.00037
4.07166	1.38975	0.00037
4.0783	1.38951	0.00037
4.08497	1.38927	0.00037
4.09165	1.38903	0.00037
4.09836	1.38878	0.00038
4.10509	1.38853	0.00038
4.11184	1.38828	0.00038
4.11862	1.38803	0.00038
4.12541	1.38778	0.00038
4.13223	1.38753	0.00039
4.13907	1.38727	0.00039
4.14594	1.38702	0.00039
4.15282	1.38676	0.00039
4.15973	1.3865	0.00039
4.16667	1.38623	0.0004
4.17362	1.38597	0.0004
4.1806	1.38571	0.0004
4.1876	1.38544	0.0004
4.19463	1.38517	0.00041
4.20168	1.3849	0.00041
4.20875	1.38463	0.00041
4.21585	1.38435	0.00041
4.22297	1.38408	0.00042
4.23012	1.3838	0.00042
4.23729	1.38352	0.00042
4.24448	1.38324	0.00042
4.2517	1.38295	0.00043
4.25894	1.38267	0.00043
4.26621	1.38238	0.00043
4.2735	1.38209	0.00043
4.28082	1.3818	0.00044
4.28816	1.3815	0.00044
4.29553	1.38121	0.00044
4.30293	1.38091	0.00044
4.31034	1.38061	0.00045
4.31779	1.38031	0.00045
4.32526	1.38	0.00045
4.33276	1.3797	0.00045
4.34028	1.37939	0.00046
4.34783	1.37908	0.00046
4.3554	1.37877	0.00046
4.363	1.37845	0.00047
4.37063	1.37813	0.00047
4.37828	1.37782	0.00047
4.38596	1.37749	0.00047
4.39367	1.37717	0.00048
4.40141	1.37684	0.00048
4.40917	1.37651	0.00048
4.41696	1.37618	0.00049
4.42478	1.37585	0.00049
4.43262	1.37551	0.00049
4.4405	1.37518	0.00049
4.4484	1.37484	0.0005
4.45633	1.37449	0.0005
4.46429	1.37415	0.0005
4.47227	1.3738	0.00051
4.48029	1.37345	0.00051
4.48833	1.37309	0.00051
4.4964	1.37274	0.00052
4.5045	1.37238	0.00052
4.51264	1.37202	0.00052
4.5208	1.37165	0.00053
4.52899	1.37129	0.00053
4.53721	1.37092	0.00053
4.54545	1.37054	0.00054
4.55373	1.37017	0.00054
4.56204	1.36979	0.00054
4.57038	1.36941	0.00055
4.57875	1.36902	0.00055
4.58716	1.36864	0.00055
4.59559	1.36825	0.00056
4.60405	1.36785	0.00056
4.61255	1.36746	0.00057
4.62107	1.36706	0.00057
4.62963	1.36665	0.00057
4.63822	1.36625	0.00058
4.64684	1.36584	0.00058
4.65549	1.36543	0.00058
4.66418	1.36501	0.00059
4.6729	1.36459	0.00059
4.68165	1.36417	0.0006
4.69043	1.36374	0.0006
4.69925	1.36331	0.0006
4.7081	1.36288	0.00061
4.71698	1.36245	0.00061
4.7259	1.36201	0.00062
4.73485	1.36156	0.00062
4.74383	1.36112	0.00062
4.75285	1.36066	0.00063
4.7619	1.36021	0.00063
4.77099	1.35975	0.00064
4.78011	1.35929	0.00064
4.78927	1.35882	0.00065
4.79846	1.35835	0.00065
4.80769	1.35788	0.00066
4.81696	1.3574	0.00066
4.82625	1.35692	0.00067
4.83559	1.35643	0.00067
4.84496	1.35594	0.00067
4.85437	1.35545	0.00068
4.86381	1.35495	0.00068
4.87329	1.35445	0.00069
4.88281	1.35394	0.00069
4.89237	1.35343	0.0007
4.90196	1.35291	0.0007
4.91159	1.35239	0.00071
4.92126	1.35186	0.00071
4.93097	1.35133	0.00072
4.94071	1.3508	0.00073
4.9505	1.35026	0.00073
4.96032	1.34971	0.00074
4.97018	1.34916	0.00074
4.98008	1.34861	0.00075
4.99002	1.34805	0.00075
5	1.34748	0.00076
5.01002	1.34691	0.00076
5.02008	1.34633	0.00077
5.03018	1.34575	0.00078
5.04032	1.34517	0.00078
5.05051	1.34457	0.00079
5.06073	1.34398	0.00079
5.07099	1.34337	0.0008
5.0813	1.34276	0.00081
5.09165	1.34215	0.00081
5.10204	1.34153	0.00082
5.11247	1.3409	0.00082
5.12295	1.34027	0.00083
5.13347	1.33963	0.00084
5.14403	1.33899	0.00084
5.15464	1.33833	0.00085
5.16529	1.33768	0.00086
5.17598	1.33701	0.00086
5.18672	1.33634	0.00087
5.19751	1.33566	0.00088
5.20833	1.33498	0.00089
5.21921	1.33429	0.00089
5.23013	1.33359	0.0009
5.24109	1.33288	0.00091
5.2521	1.33217	0.00091
5.26316	1.33145	0.00092
5.27426	1.33072	0.00093
5.28541	1.32999	0.00094
5.29661	1.32924	0.00095
5.30786	1.32849	0.00095
5.31915	1.32774	0.00096
5.33049	1.32697	0.00097
5.34188	1.32619	0.00098
5.35332	1.32541	0.00099
5.36481	1.32462	0.00099
5.37634	1.32382	0.001
5.38793	1.32301	0.00101
5.39957	1.32219	0.00102
5.41126	1.32137	0.00103
5.42299	1.32053	0.00104
5.43478	1.31969	0.00105
5.44662	1.31883	0.00106
5.45852	1.31797	0.00107
5.47046	1.3171	0.00108
5.48246	1.31621	0.00109
5.49451	1.31532	0.0011
5.50661	1.31442	0.00111
5.51876	1.3135	0.00112
5.53097	1.31258	0.00113
5.54324	1.31164	0.00114
5.55556	1.31069	0.00115
5.56793	1.30974	0.00116
5.58036	1.30877	0.00117
5.59284	1.30779	0.00118
5.60538	1.30679	0.00119
5.61798	1.30579	0.0012
5.63063	1.30477	0.00121
5.64334	1.30374	0.00122
5.65611	1.3027	0.00124
5.66893	1.30165	0.00125
5.68182	1.30058	0.00126
5.69476	1.2995	0.00127
5.70776	1.2984	0.00129
5.72082	1.2973	0.0013
5.73394	1.29617	0.00131
5.74713	1.29504	0.00132
5.76037	1.29388	0.00134
5.77367	1.29272	0.00135
5.78704	1.29154	0.00137
5.80046	1.29034	0.00138
5.81395	1.28912	0.00139
5.82751	1.28789	0.00141
5.84112	1.28665	0.00142
5.8548	1.28538	0.00144
5.86854	1.2841	0.00145
5.88235	1.28281	0.00147
5.89623	1.28149	0.00149
5.91017	1.28016	0.0015
5.92417	1.2788	0.00152
5.93824	1.27743	0.00153
5.95238	1.27604	0.00155
5.96659	1.27463	0.00157
5.98086	1.27319	0.00159
5.9952	1.27174	0.0016
6.00962	1.27027	0.00162
6.0241	1.26877	0.00164
6.03865	1.26725	0.00166
6.05327	1.26571	0.00168
6.06796	1.26415	0.0017
6.08273	1.26256	0.00172
6.09756	1.26095	0.00174
6.11247	1.25931	0.00176
6.12745	1.25764	0.00178
6.14251	1.25595	0.00181
6.15764	1.25424	0.00183
6.17284	1.25249	0.00185
6.18812	1.25072	0.00187
6.20347	1.24892	0.0019
6.21891	1.24709	0.00192
6.23441	1.24523	0.00195
6.25	1.24334	0.00197
6.26566	1.24141	0.002
6.28141	1.23946	0.00203
6.29723	1.23747	0.00205
6.31313	1.23544	0.00208
6.32911	1.23338	0.00211
6.34518	1.23128	0.00214
6.36132	1.22915	0.00217
6.37755	1.22698	0.0022
6.39386	1.22476	0.00223
6.41026	1.22251	0.00227
6.42674	1.22022	0.0023
6.4433	1.21788	0.00233
6.45995	1.21549	0.00237
6.47668	1.21307	0.00241
6.49351	1.21059	0.00244
6.51042	1.20807	0.00248
6.52742	1.20549	0.00252
6.5445	1.20286	0.00256
6.56168	1.20019	0.00261
6.57895	1.19745	0.00265
6.59631	1.19466	0.00269
6.61376	1.19181	0.00274
6.6313	1.1889	0.00279
6.64894	1.18593	0.00284
6.66667	1.18289	0.00289
6.68449	1.17978	0.00295
6.70241	1.17661	0.003
6.72043	1.17336	0.00306
6.73854	1.17004	0.00312
6.75676	1.16664	0.00318
6.77507	1.16316	0.00325
6.79348	1.1596	0.00331
6.81199	1.15595	0.00339
6.8306	1.15221	0.00346
6.84932	1.14838	0.00354
6.86813	1.14445	0.00362
6.88705	1.14042	0.0037
6.90608	1.13628	0.00379
6.92521	1.13204	0.00389
6.94444	1.12767	0.00398
6.96379	1.12319	0.00409
6.98324	1.11858	0.0042
7	1.0878	0.00014657
7.0304	1.0794	0.00019034
7.061	1.0705	0.00024633
7.0919	1.0611	0.00031776
7.1231	1.0513	0.00040858
7.1546	1.041	0.0005238
7.1863	1.0301	0.00066963
7.2184	1.0186	0.00085394
7.2507	1.0064	0.0010867
7.2833	0.99352	0.0013808
7.3162	0.97977	0.0017528
7.3494	0.9651	0.0022248
7.3829	0.9494	0.0028263
7.4167	0.93255	0.0035974
7.4508	0.9144	0.0045932
7.4852	0.89478	0.00589
7.52	0.87347	0.0075944
7.555	0.85024	0.0098548
7.5905	0.8248	0.012879
7.6262	0.79684	0.016958
7.6623	0.76599	0.022496
7.6987	0.73186	0.030063
7.7355	0.69403	0.040461
7.7726	0.65213	0.054834
7.81	0.60594	0.07483
7.8479	0.55577	0.10281
7.8861	0.50316	0.14196
7.9247	0.45235	0.19549
7.9636	0.41083	0.26352
8.003	0.38515	0.33993
8.0427	0.37544	0.41614
8.0829	0.37746	0.48707
8.1234	0.38687	0.55116
8.1643	0.40045	0.60845
8.2057	0.41588	0.65957
8.2475	0.43136	0.70534
8.2897	0.44543	0.74674
8.3323	0.45683	0.78491
8.3754	0.46448	0.82122
8.419	0.46753	0.85729
8.4629	0.46539	0.89502
8.5074	0.45782	0.9366
8.5523	0.44503	0.98454
8.5977	0.4278	1.0416
8.6436	0.40757	1.1106
8.69	0.38657	1.1948
8.7368	0.36786	1.2973
8.7842	0.3558	1.4221
8.8321	0.35737	1.5739
8.8805	0.38509	1.7568
8.9295	0.45931	1.9693
8.979	0.60421	2.1947
9.029	0.83443	2.3972
9.0797	1.1392	2.531
9.1308	1.4777	2.5619
9.1826	1.7934	2.4883
9.235	2.0418	2.3453
9.2879	2.2149	2.1853
9.3415	2.3404	2.0446
9.3957	2.4551	1.9245
9.4505	2.5753	1.8023
9.5059	2.6929	1.6587
9.5621	2.7906	1.4893
9.6188	2.8553	1.3022
9.6763	2.8812	1.1103
9.7345	2.8694	0.92626
9.7933	2.8254	0.76014
9.8529	2.7576	0.61871
9.9132	2.6753	0.50502
9.9742	2.5871	0.41876
10.036	2.5005	0.35692
10.099	2.4206	0.31485
10.162	2.3502	0.2873
10.226	2.29	0.26937
10.291	2.2393	0.25711
10.357	2.1966	0.24772
10.424	2.1602	0.23944
10.491	2.1286	0.23132
10.559	2.1002	0.22291
10.629	2.0742	0.21413
10.699	2.0496	0.20501
10.77	2.0258	0.19574
10.842	2.0023	0.18652
10.915	1.9787	0.17764
10.989	1.9547	0.16942
11.064	1.9299	0.16225
11.14	1.9043	0.15662
11.218	1.8779	0.15307
11.296	1.8507	0.1522
11.375	1.823	0.15468
11.456	1.7956	0.16111
11.537	1.7693	0.17201
11.62	1.7452	0.18766
11.704	1.7247	0.20794
11.789	1.7094	0.23225
11.876	1.7006	0.2594
11.963	1.6993	0.28765
12.052	1.7058	0.3149
12.143	1.7198	0.33894
12.234	1.7403	0.3578
12.327	1.7654	0.36994
12.422	1.7934	0.37444
12.518	1.8219	0.37101
12.615	1.8491	0.35998
12.714	1.8732	0.34215
12.815	1.8928	0.31869
12.917	1.9068	0.29102
13.021	1.9148	0.26066
13.127	1.9166	0.22912
13.234	1.9123	0.19781
13.343	1.9026	0.16796
13.454	1.888	0.14054
13.566	1.8696	0.11627
13.681	1.8483	0.095571
13.798	1.8249	0.078627
13.916	1.8003	0.065388
14.037	1.7752	0.055635
14.159	1.7502	0.049029
14.284	1.7257	0.045171
14.411	1.7019	0.043644
14.541	1.6791	0.044055
14.672	1.6571	0.046059
14.807	1.636	0.04937
14.943	1.6156	0.053765
15.082	1.596	0.05908
15.224	1.5769	0.065201
15.368	1.5584	0.072055
15.516	1.5402	0.079595
15.666	1.5223	0.087797
15.819	1.5046	0.096651
15.975	1.4871	0.10615
16.134	1.4696	0.1163
16.296	1.4522	0.12711
16.462	1.4347	0.13857
16.631	1.417	0.15069
16.803	1.399	0.16348
16.98	1.3806	0.17695
17.159	1.3616	0.19112
17.343	1.3417	0.20603
17.531	1.3206	0.22173
17.723	1.298	0.23831
17.919	1.2731	0.25592
18.119	1.2455	0.27482
18.324	1.2139	0.29536
18.534	1.1771	0.3182
18.748	1.133	0.34441
18.968	1.0786	0.37593
19.193	1.0096	0.41654
19.423	0.91968	0.47426
19.658	0.80196	0.56696
19.9	0.66102	0.73106
20.148	0.54296	1.0087
20.401	0.52975	1.3988
20.662	0.70236	1.8459
20.928	1.1089	2.2271
21.202	1.688	2.3816
21.484	2.2514	2.233
21.772	2.607	1.8824
22.069	2.7207	1.5382
22.374	2.7292	1.324
22.687	2.7637	1.1916
23.01	2.8291	1.0507
23.341	2.8764	0.87847
23.682	2.8783	0.69647
24.034	2.8344	0.53099
24.396	2.7587	0.39885
24.769	2.6691	0.30536
25.153	2.5811	0.24658
25.55	2.5042	0.21347
25.96	2.4419	0.19621
26.383	2.3933	0.18708
26.819	2.3556	0.18128
27.271	2.3258	0.17638
27.738	2.3017	0.17139
28.221	2.2816	0.16602
28.722	2.2644	0.16023
29.24	2.2494	0.15409
29.778	2.236	0.14767
30.335	2.224	0.14105
30.914	2.2129	0.13429
31.516	2.2026	0.12746
32.141	2.193	0.1206
32.792	2.1838	0.11377
33.469	2.1751	0.10702
34.176	2.1667	0.10036
34.912	2.1585	0.093854
35.681	2.1506	0.087513
36.485	2.1429	0.081367
37.326	2.1353	0.075437
38.206	2.1279	0.069739
39.129	2.1206	0.064288
40.098	2.1135	0.059095
41.116	2.1065	0.054167
42.187	2.0996	0.049509
43.315	2.0929	0.045123
44.505	2.0864	0.041008
45.762	2.08	0.037162
47.093	2.0737	0.033581
48.503	2.0676	0.030258
50	2.0617	0.027185
